ad_id,page_id,page_name,promotional_text,ad_delivery_start_time,ad_delivery_stop_time,ad_creation_time,ad_creative_bodies,ad_creative_links,ad_creative_link_titles,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_urls,ad_active_status,image_name,image_link,image_description,ad_url
1126787819028740,20395377020,Old Navy,Cozy new faves serving up a major mood boost ☺ Priced as marked.,,,,"['Cozy new faves serving up a major mood boost ☺ Priced as marked.', 'Cozy new faves serving up a major mood boost ☺ Priced as marked.', 'Cozy new faves serving up a major mood boost ☺ Priced as marked.', 'Cozy new faves serving up a major mood boost ☺ Priced as marked.', 'Cozy new faves serving up a major mood boost ☺ Priced as marked.', 'Cozy new faves serving up a major mood boost ☺ Priced as marked.']",,"[""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack""]",,,,,Kids' Cami Bra 2-Pack,,,https://www.facebook.com/ads/library/?id=1126787819028740
955237309752903,20395377020,Old Navy,"Holiday togetherness, brought to you by your favorite cozy coats and layers.",,,,"['Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.']",,"['Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear']",,,,,Warm and Fuzzies You Can Wear,,,https://www.facebook.com/ads/library/?id=955237309752903
1087168750077602,20395377020,Old Navy,"You’ve heard of a gift list, but have you seen…a gift buffet?",,,,"['You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?']",,"[""Women's Cloudmotion Side-Tie Tunic"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic""]",,,,,Women's Cloudmotion Side-Tie Tunic,,,https://www.facebook.com/ads/library/?id=1087168750077602
1104732904353756,20395377020,Old Navy,Fill your cart with wearable warm and fuzzies.,,,,"['Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.']",,"[""Women's Cozy Crew-Neck Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater""]",,,,,Women's Cozy Crew-Neck Sweater,,,https://www.facebook.com/ads/library/?id=1104732904353756
3420292408273543,20395377020,Old Navy,"Holiday togetherness, brought to you by your favorite cozy coats and layers.",,,,"['Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.']",,"['Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear']",,,,,Warm and Fuzzies You Can Wear,,,https://www.facebook.com/ads/library/?id=3420292408273543
1498925471500396,20395377020,Old Navy,"For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.",,,,"['For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.']",,"['Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy']",,,,,Layers on Layers of Cozy,,,https://www.facebook.com/ads/library/?id=1498925471500396
157718116534616,20395377020,Old Navy,This content was removed because it didn't follow our Advertising Standards.,,,,"[""This content was removed because it didn't follow our Advertising Standards.""]",,"[""This content was removed because it didn't follow our Advertising Standards.""]",,,,,This content was removed because it didn't follow our Advertising Standards.,,,https://www.facebook.com/ads/library/?id=157718116534616
1035060590628450,20395377020,Old Navy,This content was removed because it didn't follow our Advertising Standards.,,,,"[""This content was removed because it didn't follow our Advertising Standards.""]",,"[""This content was removed because it didn't follow our Advertising Standards.""]",,,,,This content was removed because it didn't follow our Advertising Standards.,,,https://www.facebook.com/ads/library/?id=1035060590628450
403691248127649,20395377020,Old Navy,New Arrivals,,,,"['New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals']",,"['Long-Sleeve Flannel Shirt', 'Mid-Rise Vintage Joggers', 'Embroidered Blouse', 'Oversized Poet Blouse', 'Smocked Cami Jumpsuit', 'Puff-Sleeve Blouse', 'Classic Plaid Flannel', 'Extra High-Waisted Sky-Hi Straight Jeans', 'Rockstar 360* Stretch Super Skinny Jeans', 'CozeCore Jogger Leggings']",,,,,Long-Sleeve Flannel Shirt,,,https://www.facebook.com/ads/library/?id=403691248127649
195235462704130,20395377020,Old Navy,New Arrivals,,,,"['New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals']",,"['Long-Sleeve Flannel Shirt', 'Mid-Rise Vintage Joggers', 'Embroidered Blouse', 'Oversized Poet Blouse', 'Smocked Cami Jumpsuit', 'Puff-Sleeve Blouse', 'Classic Plaid Flannel', 'Extra High-Waisted Sky-Hi Straight Jeans', 'Rockstar 360* Stretch Super Skinny Jeans', 'CozeCore Jogger Leggings']",,,,,Long-Sleeve Flannel Shirt,,,https://www.facebook.com/ads/library/?id=195235462704130
620901472404100,20395377020,Old Navy,New Arrivals,,,,"['New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals']",,"['Long-Sleeve Flannel Shirt', 'Mid-Rise Vintage Joggers', 'Embroidered Blouse', 'Oversized Poet Blouse', 'Smocked Cami Jumpsuit', 'Puff-Sleeve Blouse', 'Classic Plaid Flannel', 'Extra High-Waisted Sky-Hi Straight Jeans', 'Rockstar 360* Stretch Super Skinny Jeans', 'CozeCore Jogger Leggings']",,,,,Long-Sleeve Flannel Shirt,,,https://www.facebook.com/ads/library/?id=620901472404100
248259443841097,20395377020,Old Navy,New Arrivals,,,,"['New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals', 'New Arrivals']",,"['Long-Sleeve Flannel Shirt', 'Mid-Rise Vintage Joggers', 'Embroidered Blouse', 'Oversized Poet Blouse', 'Smocked Cami Jumpsuit', 'Puff-Sleeve Blouse', 'Classic Plaid Flannel', 'Extra High-Waisted Sky-Hi Straight Jeans', 'Rockstar 360* Stretch Super Skinny Jeans', 'CozeCore Jogger Leggings']",,,,,Long-Sleeve Flannel Shirt,,,https://www.facebook.com/ads/library/?id=248259443841097
1308027659598900,20395377020,Old Navy,"87% of our denim is made from water-saving techniques 💧 100% joshua tree cool girl vibes 

bc we can #imagineabetterfuture☁️ & look great doing it

#oldnavystyle",,,,['87% of our denim is made from water-saving techniques 💧 100% joshua tree cool girl vibes \n\nbc we can #imagineabetterfuture☁️ & look great doing it\n\n#oldnavystyle'],,['Sustainable Denim'],,,,,Sustainable Denim,,,https://www.facebook.com/ads/library/?id=1308027659598900
4451515198211278,20395377020,Old Navy,"87% of our denim is made from water-saving techniques 💧 100% joshua tree cool girl vibes 

bc we can #imagineabetterfuture☁️ & look great doing it

#oldnavystyle",,,,['87% of our denim is made from water-saving techniques 💧 100% joshua tree cool girl vibes \n\nbc we can #imagineabetterfuture☁️ & look great doing it\n\n#oldnavystyle'],,['Sustainable Denim'],,,,,Sustainable Denim,,,https://www.facebook.com/ads/library/?id=4451515198211278
300617348304365,20395377020,Old Navy,,,,,,,"['Imagine A Greener Future', 'Imagine a Greener Future']",,,,,Imagine A Greener Future,,,https://www.facebook.com/ads/library/?id=300617348304365
772960316746313,20395377020,Old Navy,,,,,,,"['Imagine A Greener Future', 'Imagine a Greener Future']",,,,,Imagine A Greener Future,,,https://www.facebook.com/ads/library/?id=772960316746313
772927416742112,20395377020,Old Navy,,,,,,,"['Imagine A Greener Future', 'Imagine a Greener Future']",,,,,Imagine A Greener Future,,,https://www.facebook.com/ads/library/?id=772927416742112
924857374753518,20395377020,Old Navy,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=924857374753518
