ad_id,page_id,page_name,promotional_text,ad_delivery_start_time,ad_delivery_stop_time,ad_creation_time,ad_creative_bodies,ad_creative_links,ad_creative_link_titles,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_urls,ad_active_status,image_name,image_link,image_description,ad_url
1292986254382616,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1292986254382616
327688798331038,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=327688798331038
381322913023977,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=381322913023977
356385782384590,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=356385782384590
2787436768246437,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=2787436768246437
3025867990858395,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=3025867990858395
3481684765230167,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=3481684765230167
1081731045591214,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=1081731045591214
330293244729248,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=330293244729248
684150162230302,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=684150162230302
777352483077427,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=777352483077427
394268738637305,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=394268738637305
374213277047253,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=374213277047253
2834145400202629,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=2834145400202629
2817733838552045,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=2817733838552045
461284724821369,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=461284724821369
3230567420398969,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=3230567420398969
